groupId,group_size,num_items,strategy,gold_label,mistral,phi
931,2,50,APP,"['item_1', 'item_17', 'item_46', 'item_37', 'item_34', 'item_28', 'item_27', 'item_24', 'item_22', 'item_18']","['item_19', 'item_34', 'item_10', 'item_22', 'item_18', 'item_6', 'item_5', 'item_17', 'item_47', 'item_2']","['item_1', 'item_9', 'item_11', 'item_17', 'item_18', 'item_22', 'item_24', 'item_26', 'item_27', 'item_28']"
932,4,50,ADD,"['item_15', 'item_2', 'item_49', 'item_36', 'item_10', 'item_28', 'item_17', 'item_30', 'item_44', 'item_25']","['item_20', 'item_15', 'item_37', 'item_48', 'item_9', 'item_36', 'item_45', 'item_33', 'item_1', 'item_44']","['item_15', 'item_29', 'item_2', 'item_17', 'item_26', 'item_27', 'item_10', 'item_21', 'item_23', 'item_33']"
933,2,50,MPL,"['item_26', 'item_6', 'item_4', 'item_36', 'item_43', 'item_34', 'item_31', 'item_29', 'item_49', 'item_41']","['item_7', 'item_10', 'item_4', 'item_5', 'item_3', 'item_17', 'item_14', 'item_29', 'item_34', 'item_19']","['item_7', 'item_17', 'item_29', 'item_34', 'item_36', 'item_37', 'item_38', 'item_44', 'item_49', 'item_42']"
934,2,50,ADD,"['item_5', 'item_12', 'item_19', 'item_43', 'item_9', 'item_21', 'item_22', 'item_44', 'item_42', 'item_4']","['item_5', 'item_12', 'item_40', 'item_43', 'item_19', 'item_22', 'item_42', 'item_48', 'item_49', 'item_3']","['item_5', 'item_12', 'item_19', 'item_43', 'item_9', 'item_21', 'item_22', 'item_50', 'item_42', 'item_4']"
935,8,50,APP,"['item_41', 'item_28', 'item_24', 'item_23', 'item_21', 'item_45', 'item_1', 'item_20', 'item_33', 'item_37']","['item_35', 'item_40', 'item_41', 'item_42', 'item_47', 'item_48', 'item_49', 'item_50', 'item_36', 'item_33']","['item_28', 'item_33', 'item_35', 'item_37', 'item_39', 'item_30', 'item_31', 'item_38', 'item_1', 'item_29']"
936,8,50,ADD,"['item_1', 'item_39', 'item_43', 'item_33', 'item_46', 'item_40', 'item_24', 'item_12', 'item_20', 'item_7']","['item_31', 'item_46', 'item_47', 'item_30', 'item_48', 'item_49', 'item_32', 'item_33', 'item_43', 'item_44']","['item_23', 'item_33', 'item_3', 'item_5', 'item_11', 'item_22', 'item_32', 'item_9', 'item_21', 'item_31']"
938,2,50,LMS,"['item_20', 'item_9', 'item_18', 'item_7', 'item_34', 'item_38', 'item_19', 'item_26', 'item_35', 'item_42']","['item_9', 'item_10', 'item_3', 'item_7', 'item_4', 'item_8', 'item_6', 'item_23', 'item_19', 'item_18']","['item_20', 'item_9', 'item_7', 'item_18', 'item_19', 'item_34', 'item_26', 'item_35', 'item_39', 'item_43']"
940,2,50,LMS,"['item_9', 'item_27', 'item_38', 'item_12', 'item_24', 'item_10', 'item_31', 'item_6', 'item_8', 'item_49']","['item_3', 'item_7', 'item_10', 'item_15', 'item_17', 'item_24', 'item_27', 'item_28', 'item_30', 'item_38']","['item_9', 'item_27', 'item_24', 'item_35', 'item_39', 'item_10', 'item_6', 'item_8', 'item_31', 'item_14']"
943,2,50,ADD,"['item_32', 'item_33', 'item_10', 'item_5', 'item_16', 'item_28', 'item_2', 'item_35', 'item_46', 'item_43']","['item_10', 'item_5', 'item_22', 'item_32', 'item_48', 'item_33', 'item_47', 'item_19', 'item_38', 'item_46']","['item_32', 'item_33', 'item_10', 'item_5', 'item_16', 'item_28', 'item_35', 'item_47', 'item_8', 'item_37']"
944,8,50,APP,"['item_3', 'item_49', 'item_14', 'item_45', 'item_20', 'item_47', 'item_34', 'item_19', 'item_18', 'item_33']","['item_31', 'item_45', 'item_48', 'item_49', 'item_50', 'item_37', 'item_36', 'item_42', 'item_43', 'item_44']","['item_25', 'item_27', 'item_13', 'item_14', 'item_15', 'item_17', 'item_20', 'item_23', 'item_8', 'item_11']"
945,4,50,ADD,"['item_13', 'item_38', 'item_44', 'item_46', 'item_47', 'item_6', 'item_39', 'item_5', 'item_24', 'item_25']","['item_4', 'item_7', 'item_12', 'item_38', 'item_19', 'item_26', 'item_50', 'item_33', 'item_44', 'item_48']","['item_13', 'item_24', 'item_6', 'item_18', 'item_30', 'item_42', 'item_7', 'item_1', 'item_21', 'item_41']"
953,2,50,LMS,"['item_45', 'item_29', 'item_34', 'item_4', 'item_23', 'item_38', 'item_12', 'item_27', 'item_5', 'item_18']","['item_13', 'item_5', 'item_27', 'item_46', 'item_23', 'item_18', 'item_30', 'item_22', 'item_44', 'item_3']","['item_29', 'item_41', 'item_45', 'item_4', 'item_23', 'item_34', 'item_46', 'item_5', 'item_12', 'item_18']"
955,4,50,MPL,"['item_1', 'item_2', 'item_38', 'item_3', 'item_28', 'item_27', 'item_26', 'item_25', 'item_22', 'item_46']","['item_17', 'item_5', 'item_23', 'item_42', 'item_28', 'item_30', 'item_46', 'item_39', 'item_41', 'item_48']","['item_2', 'item_5', 'item_7', 'item_8', 'item_9', 'item_17', 'item_18', 'item_22', 'item_34', 'item_36']"
957,4,50,MPL,"['item_1', 'item_24', 'item_5', 'item_44', 'item_40', 'item_39', 'item_37', 'item_36', 'item_34', 'item_49']","['item_28', 'item_7', 'item_37', 'item_10', 'item_49', 'item_5', 'item_27', 'item_34', 'item_19', 'item_2']","['item_2', 'item_19', 'item_20', 'item_36', 'item_40', 'item_5', 'item_17', 'item_21', 'item_27', 'item_30']"
958,2,50,MPL,"['item_22', 'item_6', 'item_37', 'item_29', 'item_27', 'item_17', 'item_26', 'item_46', 'item_10', 'item_43']","['item_6', 'item_10', 'item_3', 'item_4', 'item_17', 'item_18', 'item_22', 'item_19', 'item_37', 'item_38']","['item_6', 'item_10', 'item_17', 'item_22', 'item_26', 'item_27', 'item_29', 'item_37', 'item_43', 'item_1']"
960,2,50,APP,"['item_13', 'item_27', 'item_20', 'item_31', 'item_17', 'item_16', 'item_15', 'item_14', 'item_1', 'item_29']","['item_10', 'item_9', 'item_7', 'item_6', 'item_4', 'item_3', 'item_2', 'item_1', 'item_17', 'item_18']","['item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_20', 'item_27', 'item_31', 'item_42', 'item_43']"
963,2,50,ADD,"['item_46', 'item_40', 'item_14', 'item_43', 'item_39', 'item_5', 'item_15', 'item_7', 'item_24', 'item_37']","['item_8', 'item_7', 'item_5', 'item_9', 'item_10', 'item_4', 'item_3', 'item_2', 'item_6', 'item_1']","['item_40', 'item_46', 'item_14', 'item_43', 'item_7', 'item_15', 'item_24', 'item_13', 'item_37', 'item_38']"
965,8,50,MPL,"['item_1', 'item_38', 'item_30', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_4', 'item_29']","['item_30', 'item_46', 'item_47', 'item_48', 'item_50', 'item_31', 'item_32', 'item_33', 'item_39', 'item_41']","['item_4', 'item_9', 'item_14', 'item_18', 'item_22', 'item_26', 'item_29', 'item_30', 'item_32', 'item_33']"
967,2,50,MPL,"['item_1', 'item_34', 'item_6', 'item_50', 'item_44', 'item_32', 'item_13', 'item_14', 'item_47', 'item_29']","['item_6', 'item_13', 'item_10', 'item_14', 'item_1', 'item_2', 'item_7', 'item_18', 'item_33', 'item_44']","['item_1', 'item_6', 'item_13', 'item_14', 'item_32', 'item_34', 'item_44', 'item_2', 'item_16', 'item_18']"
968,2,50,ADD,"['item_46', 'item_12', 'item_50', 'item_48', 'item_2', 'item_35', 'item_5', 'item_13', 'item_3', 'item_36']","['item_2', 'item_3', 'item_5', 'item_10', 'item_12', 'item_14', 'item_17', 'item_22', 'item_25', 'item_46']","['item_12', 'item_46', 'item_2', 'item_35', 'item_3', 'item_13', 'item_5', 'item_6', 'item_7', 'item_9']"
970,2,50,LMS,"['item_47', 'item_4', 'item_24', 'item_12', 'item_13', 'item_46', 'item_45', 'item_37', 'item_5', 'item_3']","['item_4', 'item_37', 'item_18', 'item_25', 'item_30', 'item_46', 'item_39', 'item_44', 'item_35', 'item_48']","['item_40', 'item_4', 'item_12', 'item_13', 'item_24', 'item_43', 'item_3', 'item_5', 'item_30', 'item_35']"
972,2,50,APP,"['item_36', 'item_37', 'item_2', 'item_27', 'item_33', 'item_34', 'item_13', 'item_24', 'item_40', 'item_48']","['item_1', 'item_5', 'item_6', 'item_7', 'item_10', 'item_11', 'item_13', 'item_14', 'item_15', 'item_31']","['item_2', 'item_13', 'item_24', 'item_27', 'item_33', 'item_34', 'item_1', 'item_4', 'item_5', 'item_6']"
973,2,50,LMS,"['item_33', 'item_47', 'item_18', 'item_32', 'item_50', 'item_44', 'item_43', 'item_37', 'item_30', 'item_24']","['item_40', 'item_38', 'item_17', 'item_25', 'item_49', 'item_36', 'item_47', 'item_33', 'item_44', 'item_45']","['item_18', 'item_33', 'item_32', 'item_37', 'item_2', 'item_24', 'item_30', 'item_4', 'item_25', 'item_31']"
974,2,50,LMS,"['item_22', 'item_26', 'item_5', 'item_32', 'item_47', 'item_8', 'item_16', 'item_2', 'item_36', 'item_29']","['item_20', 'item_5', 'item_17', 'item_46', 'item_32', 'item_11', 'item_22', 'item_41', 'item_18', 'item_3']","['item_5', 'item_22', 'item_26', 'item_32', 'item_2', 'item_8', 'item_16', 'item_27', 'item_29', 'item_36']"
975,2,50,ADD,"['item_43', 'item_13', 'item_24', 'item_6', 'item_21', 'item_44', 'item_12', 'item_41', 'item_14', 'item_39']","['item_6', 'item_12', 'item_30', 'item_42', 'item_9', 'item_28', 'item_37', 'item_50', 'item_44', 'item_49']","['item_13', 'item_43', 'item_24', 'item_6', 'item_21', 'item_44', 'item_10', 'item_12', 'item_14', 'item_29']"
976,4,50,MPL,"['item_43', 'item_33', 'item_36', 'item_3', 'item_38', 'item_26', 'item_40', 'item_24', 'item_23', 'item_41']","['item_28', 'item_19', 'item_35', 'item_46', 'item_27', 'item_40', 'item_38', 'item_18', 'item_36', 'item_4']","['item_3', 'item_19', 'item_31', 'item_40', 'item_43', 'item_1', 'item_18', 'item_25', 'item_26', 'item_38']"
978,2,50,APP,"['item_13', 'item_39', 'item_24', 'item_23', 'item_20', 'item_18', 'item_12', 'item_27', 'item_44', 'item_49']","['item_6', 'item_10', 'item_7', 'item_4', 'item_2', 'item_38', 'item_19', 'item_49', 'item_50', 'item_47']","['item_12', 'item_13', 'item_18', 'item_20', 'item_23', 'item_24', 'item_27', 'item_39', 'item_2', 'item_4']"
979,2,50,MPL,"['item_25', 'item_41', 'item_42', 'item_14', 'item_36', 'item_10', 'item_18', 'item_31', 'item_30', 'item_5']","['item_50', 'item_41', 'item_31', 'item_22', 'item_49', 'item_38', 'item_47', 'item_36', 'item_44', 'item_43']","['item_5', 'item_10', 'item_14', 'item_18', 'item_22', 'item_25', 'item_30', 'item_31', 'item_36', 'item_41']"
981,4,50,LMS,"['item_21', 'item_42', 'item_20', 'item_38', 'item_47', 'item_2', 'item_35', 'item_29', 'item_23', 'item_43']","['item_40', 'item_26', 'item_38', 'item_17', 'item_50', 'item_33', 'item_49', 'item_27', 'item_42', 'item_34']","['item_4', 'item_6', 'item_7', 'item_9', 'item_20', 'item_21', 'item_22', 'item_34', 'item_35', 'item_42']"
982,4,50,ADD,"['item_5', 'item_41', 'item_13', 'item_2', 'item_47', 'item_23', 'item_50', 'item_45', 'item_46', 'item_22']","['item_5', 'item_13', 'item_22', 'item_41', 'item_47', 'item_46', 'item_20', 'item_38', 'item_49', 'item_15']","['item_5', 'item_13', 'item_23', 'item_21', 'item_26', 'item_22', 'item_20', 'item_2', 'item_50', 'item_10']"
983,2,50,LMS,"['item_2', 'item_28', 'item_32', 'item_11', 'item_8', 'item_13', 'item_27', 'item_14', 'item_46', 'item_39']","['item_2', 'item_10', 'item_8', 'item_3', 'item_4', 'item_11', 'item_18', 'item_27', 'item_28', 'item_46']","['item_2', 'item_28', 'item_8', 'item_11', 'item_13', 'item_14', 'item_3', 'item_27', 'item_18', 'item_33']"
984,2,50,LMS,"['item_8', 'item_32', 'item_45', 'item_14', 'item_26', 'item_22', 'item_11', 'item_13', 'item_33', 'item_37']","['item_7', 'item_8', 'item_11', 'item_14', 'item_16', 'item_17', 'item_23', 'item_26', 'item_32', 'item_38']","['item_8', 'item_32', 'item_14', 'item_26', 'item_11', 'item_13', 'item_22', 'item_33', 'item_45', 'item_28']"
985,8,50,MPL,"['item_1', 'item_40', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_4']","['item_43', 'item_41', 'item_30', 'item_50', 'item_48', 'item_47', 'item_39', 'item_36', 'item_35', 'item_42']","['item_4', 'item_7', 'item_13', 'item_18', 'item_23', 'item_27', 'item_28', 'item_29', 'item_31', 'item_32']"
986,2,50,ADD,"['item_22', 'item_39', 'item_41', 'item_32', 'item_33', 'item_38', 'item_24', 'item_49', 'item_16', 'item_18']","['item_22', 'item_38', 'item_47', 'item_16', 'item_50', 'item_39', 'item_28', 'item_46', 'item_33', 'item_4']","['item_22', 'item_39', 'item_41', 'item_32', 'item_33', 'item_38', 'item_16', 'item_24', 'item_49', 'item_15']"
987,2,50,ADD,"['item_33', 'item_21', 'item_2', 'item_27', 'item_42', 'item_11', 'item_35', 'item_38', 'item_9', 'item_5']","['item_12', 'item_21', 'item_33', 'item_40', 'item_42', 'item_46', 'item_50', 'item_38', 'item_27', 'item_37']","['item_21', 'item_33', 'item_2', 'item_27', 'item_11', 'item_42', 'item_35', 'item_38', 'item_5', 'item_9']"
988,8,50,LMS,"['item_41', 'item_6', 'item_28', 'item_30', 'item_8', 'item_48', 'item_16', 'item_22', 'item_32', 'item_47']","['item_37', 'item_40', 'item_41', 'item_42', 'item_43', 'item_46', 'item_48', 'item_49', 'item_50', 'item_31']","['item_6', 'item_25', 'item_21', 'item_3', 'item_40', 'item_9', 'item_13', 'item_19', 'item_26', 'item_28']"
991,2,50,ADD,"['item_22', 'item_16', 'item_39', 'item_25', 'item_46', 'item_37', 'item_41', 'item_49', 'item_48', 'item_12']","['item_37', 'item_46', 'item_40', 'item_50', 'item_19', 'item_22', 'item_48', 'item_4', 'item_21', 'item_38']","['item_16', 'item_22', 'item_39', 'item_25', 'item_37', 'item_46', 'item_48', 'item_49', 'item_12', 'item_47']"
992,2,50,ADD,"['item_6', 'item_41', 'item_40', 'item_21', 'item_27', 'item_3', 'item_18', 'item_9', 'item_43', 'item_49']","['item_6', 'item_10', 'item_3', 'item_18', 'item_27', 'item_40', 'item_19', 'item_21', 'item_41', 'item_43']","['item_6', 'item_41', 'item_21', 'item_27', 'item_40', 'item_28', 'item_3', 'item_9', 'item_18', 'item_43']"
993,4,50,MPL,"['item_25', 'item_24', 'item_39', 'item_38', 'item_37', 'item_44', 'item_46', 'item_31', 'item_30', 'item_48']","['item_21', 'item_27', 'item_38', 'item_40', 'item_46', 'item_47', 'item_50', 'item_28', 'item_39', 'item_48']","['item_46', 'item_28', 'item_27', 'item_44', 'item_11', 'item_12', 'item_24', 'item_29', 'item_49', 'item_38']"
994,4,50,MPL,"['item_1', 'item_23', 'item_8', 'item_50', 'item_48', 'item_47', 'item_43', 'item_40', 'item_38', 'item_37']","['item_40', 'item_32', 'item_17', 'item_5', 'item_25', 'item_46', 'item_48', 'item_39', 'item_41', 'item_47']","['item_1', 'item_4', 'item_6', 'item_7', 'item_8', 'item_13', 'item_20', 'item_24', 'item_32', 'item_48']"
995,2,50,APP,"['item_1', 'item_44', 'item_15', 'item_14', 'item_29', 'item_9', 'item_40', 'item_46', 'item_49', 'item_42']","['item_1', 'item_8', 'item_10', 'item_14', 'item_15', 'item_17', 'item_19', 'item_30', 'item_41', 'item_49']","['item_1', 'item_9', 'item_14', 'item_15', 'item_29', 'item_40', 'item_3', 'item_5', 'item_6', 'item_7']"
996,4,50,MPL,"['item_1', 'item_24', 'item_50', 'item_49', 'item_47', 'item_43', 'item_42', 'item_41', 'item_40', 'item_37']","['item_10', 'item_49', 'item_37', 'item_26', 'item_48', 'item_50', 'item_33', 'item_43', 'item_44', 'item_3']","['item_1', 'item_12', 'item_10', 'item_28', 'item_40', 'item_49', 'item_24', 'item_25', 'item_3', 'item_33']"
998,2,50,ADD,"['item_28', 'item_11', 'item_12', 'item_26', 'item_1', 'item_24', 'item_20', 'item_5', 'item_38', 'item_37']","['item_2', 'item_4', 'item_11', 'item_16', 'item_22', 'item_25', 'item_29', 'item_30', 'item_37', 'item_46']","['item_28', 'item_11', 'item_12', 'item_26', 'item_1', 'item_24', 'item_3', 'item_5', 'item_14', 'item_17']"
999,4,50,ADD,"['item_31', 'item_49', 'item_35', 'item_10', 'item_48', 'item_13', 'item_12', 'item_7', 'item_50', 'item_18']","['item_49', 'item_6', 'item_18', 'item_35', 'item_10', 'item_28', 'item_47', 'item_31', 'item_46', 'item_50']","['item_25', 'item_10', 'item_24', 'item_12', 'item_13', 'item_21', 'item_9', 'item_16', 'item_18', 'item_22']"
1000,2,50,MPL,"['item_39', 'item_35', 'item_33', 'item_47', 'item_37', 'item_25', 'item_24', 'item_23', 'item_45', 'item_11']","['item_24', 'item_33', 'item_17', 'item_50', 'item_26', 'item_38', 'item_49', 'item_21', 'item_36', 'item_45']","['item_11', 'item_23', 'item_24', 'item_25', 'item_33', 'item_35', 'item_37', 'item_39', 'item_45', 'item_46']"
1002,8,100,ADD,"['item_93043', 'item_42889', 'item_69028', 'item_8048', 'item_3964', 'item_39002', 'item_71811', 'item_45503', 'item_17568', 'item_23822']","['item_66961', 'item_53811', 'item_34411', 'item_20537', 'item_39898', 'item_36621', 'item_17568', 'item_93789', 'item_4832', 'item_48117']","['item_42889', 'item_39002', 'item_17568', 'item_48117', 'item_66687', 'item_20537', 'item_36621', 'item_53811', 'item_4832', 'item_93789']"
1003,4,50,LMS,"['item_17', 'item_31', 'item_11', 'item_45', 'item_41', 'item_21', 'item_35', 'item_12', 'item_39', 'item_50']","['item_10', 'item_25', 'item_38', 'item_47', 'item_26', 'item_39', 'item_44', 'item_31', 'item_49', 'item_43']","['item_27', 'item_25', 'item_26', 'item_31', 'item_17', 'item_30', 'item_36', 'item_24', 'item_11', 'item_21']"
1004,8,50,ADD,"['item_1', 'item_16', 'item_7', 'item_35', 'item_46', 'item_2', 'item_10', 'item_36', 'item_47', 'item_23']","['item_36', 'item_40', 'item_41', 'item_42', 'item_43', 'item_45', 'item_46', 'item_47', 'item_48', 'item_50']","['item_35', 'item_36', 'item_45', 'item_40', 'item_39', 'item_34', 'item_27', 'item_33', 'item_42', 'item_26']"
1006,2,50,ADD,"['item_13', 'item_29', 'item_22', 'item_1', 'item_21', 'item_46', 'item_44', 'item_38', 'item_33', 'item_24']","['item_21', 'item_22', 'item_9', 'item_39', 'item_47', 'item_46', 'item_50', 'item_44', 'item_38', 'item_43']","['item_13', 'item_22', 'item_29', 'item_46', 'item_1', 'item_21', 'item_9', 'item_19', 'item_24', 'item_33']"
1008,2,50,ADD,"['item_17', 'item_18', 'item_32', 'item_46', 'item_31', 'item_21', 'item_22', 'item_47', 'item_15', 'item_49']","['item_12', 'item_17', 'item_18', 'item_46', 'item_31', 'item_49', 'item_35', 'item_47', 'item_42', 'item_2']","['item_17', 'item_18', 'item_31', 'item_46', 'item_32', 'item_15', 'item_47', 'item_21', 'item_22', 'item_12']"
1009,8,50,LMS,"['item_31', 'item_40', 'item_30', 'item_9', 'item_29', 'item_46', 'item_4', 'item_21', 'item_3', 'item_50']","['item_30', 'item_46', 'item_50', 'item_41', 'item_37', 'item_48', 'item_39', 'item_40', 'item_32', 'item_31']","['item_3', 'item_5', 'item_1', 'item_11', 'item_10', 'item_20', 'item_30', 'item_9', 'item_29', 'item_2']"
1010,8,50,ADD,"['item_8', 'item_36', 'item_32', 'item_33', 'item_2', 'item_27', 'item_46', 'item_48', 'item_38', 'item_44']","['item_32', 'item_46', 'item_47', 'item_48', 'item_31', 'item_30', 'item_39', 'item_40', 'item_45', 'item_49']","['item_25', 'item_21', 'item_39', 'item_23', 'item_12', 'item_17', 'item_9', 'item_27', 'item_16', 'item_14']"
1011,4,50,ADD,"['item_45', 'item_9', 'item_24', 'item_7', 'item_12', 'item_49', 'item_39', 'item_48', 'item_42', 'item_18']","['item_46', 'item_33', 'item_12', 'item_48', 'item_50', 'item_47', 'item_9', 'item_38', 'item_49', 'item_19']","['item_45', 'item_9', 'item_7', 'item_12', 'item_49', 'item_18', 'item_2', 'item_42', 'item_48', 'item_23']"
1012,4,50,APP,"['item_15', 'item_36', 'item_4', 'item_31', 'item_25', 'item_11', 'item_23', 'item_22', 'item_1', 'item_42']","['item_4', 'item_11', 'item_22', 'item_9', 'item_37', 'item_28', 'item_50', 'item_26', 'item_33', 'item_43']","['item_15', 'item_4', 'item_11', 'item_1', 'item_3', 'item_7', 'item_10', 'item_12', 'item_13', 'item_14']"
1013,8,50,MPL,"['item_1', 'item_41', 'item_29', 'item_33', 'item_34', 'item_35', 'item_37', 'item_39', 'item_42', 'item_26']","['item_31', 'item_43', 'item_40', 'item_45', 'item_28', 'item_46', 'item_39', 'item_47', 'item_48', 'item_49']","['item_4', 'item_5', 'item_6', 'item_7', 'item_10', 'item_16', 'item_22', 'item_25', 'item_26', 'item_28']"
1014,2,50,APP,"['item_33', 'item_44', 'item_17', 'item_6', 'item_28', 'item_1', 'item_27', 'item_29', 'item_30', 'item_32']","['item_8', 'item_4', 'item_6', 'item_7', 'item_10', 'item_2', 'item_33', 'item_28', 'item_44', 'item_34']","['item_6', 'item_17', 'item_28', 'item_33', 'item_34', 'item_4', 'item_5', 'item_7', 'item_8', 'item_9']"
1016,2,50,APP,"['item_1', 'item_10', 'item_24', 'item_23', 'item_21', 'item_18', 'item_16', 'item_14', 'item_34', 'item_13']","['item_10', 'item_24', 'item_16', 'item_33', 'item_25', 'item_48', 'item_21', 'item_7', 'item_9', 'item_4']","['item_1', 'item_6', 'item_10', 'item_13', 'item_14', 'item_16', 'item_18', 'item_21', 'item_23', 'item_24']"
1017,4,50,MPL,"['item_32', 'item_20', 'item_39', 'item_42', 'item_44', 'item_45', 'item_33', 'item_31', 'item_48', 'item_24']","['item_2', 'item_6', 'item_15', 'item_33', 'item_42', 'item_48', 'item_50', 'item_39', 'item_7', 'item_17']","['item_2', 'item_6', 'item_15', 'item_18', 'item_21', 'item_24', 'item_27', 'item_30', 'item_33', 'item_35']"
1018,8,50,LMS,"['item_28', 'item_19', 'item_13', 'item_48', 'item_23', 'item_14', 'item_26', 'item_20', 'item_39', 'item_29']","['item_32', 'item_31', 'item_40', 'item_39', 'item_50', 'item_48', 'item_47', 'item_46', 'item_38', 'item_41']","['item_4', 'item_24', 'item_3', 'item_32', 'item_14', 'item_28', 'item_48', 'item_1', 'item_13', 'item_23']"
1019,4,50,ADD,"['item_25', 'item_16', 'item_9', 'item_39', 'item_19', 'item_3', 'item_37', 'item_43', 'item_17', 'item_6']","['item_6', 'item_10', 'item_49', 'item_26', 'item_37', 'item_50', 'item_28', 'item_47', 'item_48', 'item_36']","['item_25', 'item_16', 'item_39', 'item_37', 'item_48', 'item_3', 'item_19', 'item_26', 'item_7', 'item_43']"
1021,2,50,ADD,"['item_44', 'item_43', 'item_5', 'item_27', 'item_6', 'item_45', 'item_35', 'item_3', 'item_1', 'item_25']","['item_27', 'item_50', 'item_32', 'item_49', 'item_18', 'item_37', 'item_33', 'item_26', 'item_40', 'item_48']","['item_43', 'item_44', 'item_5', 'item_27', 'item_3', 'item_6', 'item_35', 'item_45', 'item_13', 'item_20']"
