groupId,group_size,num_items,strategy,gold_label,mistral,phi
1023,8,50,ADD,"['item_5', 'item_36', 'item_1', 'item_20', 'item_48', 'item_45', 'item_2', 'item_18', 'item_3', 'item_32']","['item_36', 'item_48', 'item_40', 'item_37', 'item_50', 'item_41', 'item_30', 'item_49', 'item_33', 'item_42']","['item_2', 'item_4', 'item_6', 'item_16', 'item_18', 'item_32', 'item_34', 'item_12', 'item_24', 'item_38']"
1024,2,50,LMS,"['item_30', 'item_36', 'item_12', 'item_24', 'item_47', 'item_4', 'item_42', 'item_9', 'item_5', 'item_17']","['item_12', 'item_14', 'item_30', 'item_24', 'item_5', 'item_6', 'item_19', 'item_48', 'item_47', 'item_41']","['item_30', 'item_39', 'item_12', 'item_36', 'item_24', 'item_40', 'item_4', 'item_5', 'item_9', 'item_6']"
1025,2,50,ADD,"['item_26', 'item_18', 'item_20', 'item_36', 'item_31', 'item_21', 'item_50', 'item_32', 'item_13', 'item_38']","['item_28', 'item_32', 'item_18', 'item_40', 'item_37', 'item_50', 'item_38', 'item_49', 'item_34', 'item_43']","['item_18', 'item_20', 'item_26', 'item_11', 'item_21', 'item_31', 'item_36', 'item_28', 'item_50', 'item_8']"
1026,2,50,ADD,"['item_15', 'item_8', 'item_25', 'item_4', 'item_29', 'item_41', 'item_42', 'item_22', 'item_45', 'item_38']","['item_6', 'item_15', 'item_24', 'item_38', 'item_47', 'item_10', 'item_22', 'item_39', 'item_46', 'item_3']","['item_15', 'item_8', 'item_25', 'item_4', 'item_29', 'item_41', 'item_42', 'item_22', 'item_35', 'item_37']"
1027,2,50,APP,"['item_44', 'item_6', 'item_17', 'item_16', 'item_10', 'item_1', 'item_35', 'item_29', 'item_30', 'item_31']","['item_6', 'item_10', 'item_46', 'item_36', 'item_26', 'item_19', 'item_50', 'item_38', 'item_7', 'item_16']","['item_6', 'item_10', 'item_16', 'item_17', 'item_34', 'item_39', 'item_1', 'item_4', 'item_5', 'item_12']"
1028,2,50,MPL,"['item_32', 'item_44', 'item_28', 'item_36', 'item_30', 'item_2', 'item_3', 'item_50', 'item_42', 'item_31']","['item_2', 'item_17', 'item_32', 'item_42', 'item_9', 'item_35', 'item_36', 'item_10', 'item_31', 'item_4']","['item_2', 'item_3', 'item_28', 'item_30', 'item_32', 'item_5', 'item_17', 'item_19', 'item_31', 'item_34']"
1029,8,50,APP,"['item_34', 'item_11', 'item_27', 'item_13', 'item_20', 'item_2', 'item_3', 'item_4', 'item_44', 'item_40']","['item_29', 'item_30', 'item_31', 'item_46', 'item_50', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41']","['item_34', 'item_27', 'item_30', 'item_35', 'item_40', 'item_1', 'item_3', 'item_4', 'item_5', 'item_6']"
1030,4,50,ADD,"['item_10', 'item_16', 'item_32', 'item_34', 'item_9', 'item_23', 'item_26', 'item_33', 'item_31', 'item_15']","['item_27', 'item_31', 'item_32', 'item_46', 'item_9', 'item_30', 'item_5', 'item_38', 'item_33', 'item_10']","['item_10', 'item_16', 'item_23', 'item_32', 'item_15', 'item_21', 'item_4', 'item_18', 'item_42', 'item_26']"
1031,2,50,APP,"['item_37', 'item_5', 'item_42', 'item_15', 'item_50', 'item_44', 'item_23', 'item_24', 'item_25', 'item_2']","['item_1', 'item_3', 'item_5', 'item_6', 'item_9', 'item_10', 'item_14', 'item_15', 'item_17', 'item_22']","['item_5', 'item_15', 'item_1', 'item_2', 'item_3', 'item_4', 'item_6', 'item_8', 'item_9', 'item_10']"
1032,4,50,MPL,"['item_9', 'item_49', 'item_25', 'item_21', 'item_39', 'item_41', 'item_47', 'item_18', 'item_5', 'item_14']","['item_9', 'item_31', 'item_40', 'item_26', 'item_5', 'item_48', 'item_37', 'item_43', 'item_19', 'item_41']","['item_5', 'item_9', 'item_11', 'item_14', 'item_18', 'item_21', 'item_39', 'item_49', 'item_47', 'item_1']"
1034,4,50,ADD,"['item_46', 'item_9', 'item_13', 'item_21', 'item_49', 'item_31', 'item_5', 'item_48', 'item_33', 'item_4']","['item_4', 'item_9', 'item_31', 'item_25', 'item_10', 'item_37', 'item_48', 'item_33', 'item_46', 'item_34']","['item_4', 'item_8', 'item_9', 'item_31', 'item_32', 'item_33', 'item_46', 'item_48', 'item_49', 'item_1']"
1035,4,50,APP,"['item_45', 'item_29', 'item_33', 'item_31', 'item_19', 'item_18', 'item_23', 'item_2', 'item_22', 'item_43']","['item_14', 'item_8', 'item_20', 'item_36', 'item_5', 'item_19', 'item_46', 'item_38', 'item_47', 'item_43']","['item_45', 'item_2', 'item_18', 'item_43', 'item_49', 'item_1', 'item_5', 'item_7', 'item_8', 'item_11']"
1036,8,50,LMS,"['item_21', 'item_31', 'item_12', 'item_8', 'item_14', 'item_39', 'item_3', 'item_29', 'item_28', 'item_27']","['item_30', 'item_31', 'item_46', 'item_47', 'item_50', 'item_32', 'item_39', 'item_48', 'item_49', 'item_45']","['item_6', 'item_5', 'item_3', 'item_12', 'item_24', 'item_18', 'item_1', 'item_11', 'item_17', 'item_23']"
1037,8,50,ADD,"['item_15', 'item_34', 'item_24', 'item_23', 'item_22', 'item_2', 'item_12', 'item_30', 'item_46', 'item_20']","['item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_46']","['item_34', 'item_45', 'item_46', 'item_42', 'item_44', 'item_37', 'item_41', 'item_36', 'item_43', 'item_29']"
1038,8,50,APP,"['item_46', 'item_16', 'item_1', 'item_11', 'item_48', 'item_38', 'item_23', 'item_18', 'item_50', 'item_8']","['item_29', 'item_30', 'item_36', 'item_37', 'item_48', 'item_50', 'item_33', 'item_34', 'item_39', 'item_41']","['item_6', 'item_7', 'item_5', 'item_18', 'item_21', 'item_22', 'item_23', 'item_4', 'item_8', 'item_9']"
1039,8,50,ADD,"['item_17', 'item_11', 'item_39', 'item_30', 'item_13', 'item_31', 'item_42', 'item_26', 'item_38', 'item_15']","['item_30', 'item_35', 'item_46', 'item_38', 'item_37', 'item_49', 'item_42', 'item_31', 'item_48', 'item_34']","['item_21', 'item_19', 'item_23', 'item_40', 'item_8', 'item_17', 'item_2', 'item_4', 'item_22', 'item_25']"
1040,4,50,ADD,"['item_8', 'item_12', 'item_24', 'item_25', 'item_50', 'item_41', 'item_9', 'item_39', 'item_29', 'item_32']","['item_8', 'item_24', 'item_10', 'item_34', 'item_39', 'item_47', 'item_5', 'item_36', 'item_22', 'item_43']","['item_8', 'item_12', 'item_20', 'item_40', 'item_43', 'item_9', 'item_23', 'item_15', 'item_18', 'item_32']"
1041,2,50,ADD,"['item_30', 'item_37', 'item_5', 'item_41', 'item_48', 'item_2', 'item_21', 'item_7', 'item_13', 'item_32']","['item_13', 'item_16', 'item_50', 'item_26', 'item_48', 'item_37', 'item_9', 'item_22', 'item_41', 'item_32']","['item_30', 'item_5', 'item_37', 'item_41', 'item_2', 'item_7', 'item_13', 'item_21', 'item_22', 'item_32']"
1043,2,50,ADD,"['item_31', 'item_15', 'item_38', 'item_1', 'item_29', 'item_13', 'item_20', 'item_40', 'item_45', 'item_10']","['item_26', 'item_31', 'item_40', 'item_38', 'item_50', 'item_29', 'item_37', 'item_41', 'item_43', 'item_45']","['item_15', 'item_31', 'item_38', 'item_1', 'item_29', 'item_13', 'item_20', 'item_10', 'item_40', 'item_45']"
1044,8,50,ADD,"['item_1', 'item_17', 'item_2', 'item_28', 'item_48', 'item_46', 'item_10', 'item_34', 'item_50', 'item_16']","['item_34', 'item_40', 'item_41', 'item_42', 'item_43', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']","['item_15', 'item_42', 'item_34', 'item_28', 'item_12', 'item_46', 'item_2', 'item_30', 'item_32', 'item_37']"
1046,8,50,MPL,"['item_9', 'item_34', 'item_28', 'item_29', 'item_45', 'item_31', 'item_10', 'item_33', 'item_35', 'item_25']","['item_42', 'item_38', 'item_35', 'item_40', 'item_37', 'item_49', 'item_36', 'item_41', 'item_33', 'item_48']","['item_3', 'item_4', 'item_6', 'item_7', 'item_15', 'item_21', 'item_23', 'item_25', 'item_26', 'item_28']"
1047,4,50,LMS,"['item_16', 'item_36', 'item_13', 'item_15', 'item_34', 'item_42', 'item_6', 'item_23', 'item_7', 'item_8']","['item_7', 'item_8', 'item_10', 'item_13', 'item_15', 'item_16', 'item_17', 'item_19', 'item_20', 'item_24']","['item_16', 'item_13', 'item_15', 'item_12', 'item_6', 'item_7', 'item_8', 'item_18', 'item_36', 'item_21']"
1048,2,50,ADD,"['item_15', 'item_2', 'item_3', 'item_10', 'item_45', 'item_4', 'item_12', 'item_22', 'item_36', 'item_42']","['item_2', 'item_4', 'item_8', 'item_9', 'item_10', 'item_14', 'item_15', 'item_16', 'item_37', 'item_38']","['item_15', 'item_2', 'item_3', 'item_10', 'item_45', 'item_22', 'item_31', 'item_36', 'item_42', 'item_46']"
1049,4,50,APP,"['item_44', 'item_43', 'item_42', 'item_26', 'item_46', 'item_20', 'item_17', 'item_29', 'item_28', 'item_25']","['item_4', 'item_10', 'item_9', 'item_26', 'item_37', 'item_27', 'item_38', 'item_17', 'item_42', 'item_43']","['item_44', 'item_43', 'item_1', 'item_3', 'item_4', 'item_7', 'item_8', 'item_10', 'item_14', 'item_15']"
1050,2,50,ADD,"['item_22', 'item_38', 'item_6', 'item_44', 'item_21', 'item_11', 'item_43', 'item_17', 'item_5', 'item_31']","['item_6', 'item_17', 'item_22', 'item_32', 'item_43', 'item_50', 'item_38', 'item_11', 'item_21', 'item_31']","['item_22', 'item_11', 'item_21', 'item_17', 'item_43', 'item_5', 'item_6', 'item_38', 'item_44', 'item_32']"
1051,4,50,ADD,"['item_47', 'item_39', 'item_19', 'item_45', 'item_3', 'item_28', 'item_27', 'item_22', 'item_9', 'item_16']","['item_6', 'item_36', 'item_47', 'item_21', 'item_48', 'item_19', 'item_25', 'item_46', 'item_38', 'item_49']","['item_47', 'item_33', 'item_23', 'item_38', 'item_42', 'item_45', 'item_16', 'item_21', 'item_25', 'item_28']"
1052,2,50,ADD,"['item_19', 'item_7', 'item_36', 'item_10', 'item_35', 'item_30', 'item_3', 'item_22', 'item_32', 'item_28']","['item_7', 'item_10', 'item_30', 'item_42', 'item_19', 'item_6', 'item_36', 'item_50', 'item_38', 'item_32']","['item_7', 'item_19', 'item_36', 'item_10', 'item_30', 'item_3', 'item_15', 'item_32', 'item_4', 'item_14']"
1053,4,50,LMS,"['item_12', 'item_27', 'item_36', 'item_28', 'item_46', 'item_4', 'item_31', 'item_14', 'item_3', 'item_5']","['item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_20', 'item_22', 'item_32']","['item_12', 'item_36', 'item_46', 'item_2', 'item_3', 'item_4', 'item_5', 'item_14', 'item_22', 'item_30']"
1054,4,50,ADD,"['item_31', 'item_38', 'item_1', 'item_17', 'item_11', 'item_44', 'item_2', 'item_21', 'item_10', 'item_14']","['item_6', 'item_31', 'item_27', 'item_48', 'item_17', 'item_36', 'item_11', 'item_23', 'item_10', 'item_49']","['item_44', 'item_11', 'item_17', 'item_1', 'item_2', 'item_10', 'item_14', 'item_33', 'item_31', 'item_16']"
1055,8,50,ADD,"['item_48', 'item_17', 'item_18', 'item_2', 'item_36', 'item_22', 'item_19', 'item_10', 'item_46', 'item_49']","['item_36', 'item_50', 'item_41', 'item_48', 'item_47', 'item_49', 'item_35', 'item_38', 'item_31', 'item_34']","['item_31', 'item_34', 'item_29', 'item_49', 'item_32', 'item_19', 'item_33', 'item_39', 'item_26', 'item_46']"
1056,8,50,APP,"['item_12', 'item_35', 'item_49', 'item_48', 'item_30', 'item_19', 'item_33', 'item_24', 'item_2', 'item_27']","['item_30', 'item_49', 'item_50', 'item_31', 'item_36', 'item_37', 'item_38', 'item_33', 'item_32', 'item_34']","['item_38', 'item_33', 'item_30', 'item_35', 'item_27', 'item_31', 'item_37', 'item_40', 'item_1', 'item_3']"
1057,4,50,MPL,"['item_32', 'item_26', 'item_8', 'item_7', 'item_6', 'item_49', 'item_44', 'item_42', 'item_36', 'item_10']","['item_7', 'item_10', 'item_27', 'item_32', 'item_46', 'item_48', 'item_50', 'item_2', 'item_9', 'item_31']","['item_6', 'item_7', 'item_8', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_19', 'item_20']"
1058,8,50,APP,"['item_33', 'item_18', 'item_16', 'item_28', 'item_8', 'item_34', 'item_29', 'item_11', 'item_24', 'item_4']","['item_29', 'item_30', 'item_32', 'item_33', 'item_40', 'item_41', 'item_42', 'item_45', 'item_48', 'item_49']","['item_6', 'item_8', 'item_15', 'item_28', 'item_16', 'item_29', 'item_10', 'item_22', 'item_3', 'item_4']"
1059,4,50,ADD,"['item_10', 'item_43', 'item_37', 'item_23', 'item_12', 'item_42', 'item_13', 'item_33', 'item_15', 'item_32']","['item_8', 'item_17', 'item_26', 'item_34', 'item_40', 'item_45', 'item_49', 'item_50', 'item_37', 'item_42']","['item_10', 'item_43', 'item_12', 'item_29', 'item_13', 'item_42', 'item_15', 'item_35', 'item_26', 'item_41']"
1061,2,50,MPL,"['item_22', 'item_44', 'item_33', 'item_31', 'item_42', 'item_25', 'item_24', 'item_37', 'item_34', 'item_14']","['item_7', 'item_11', 'item_33', 'item_25', 'item_48', 'item_3', 'item_6', 'item_10', 'item_14', 'item_22']","['item_7', 'item_11', 'item_14', 'item_22', 'item_24', 'item_25', 'item_31', 'item_33', 'item_34', 'item_37']"
1062,2,50,LMS,"['item_20', 'item_12', 'item_26', 'item_1', 'item_43', 'item_27', 'item_33', 'item_39', 'item_41', 'item_47']","['item_3', 'item_12', 'item_18', 'item_20', 'item_25', 'item_33', 'item_46', 'item_47', 'item_50', 'item_31']","['item_20', 'item_12', 'item_26', 'item_27', 'item_33', 'item_39', 'item_41', 'item_45', 'item_13', 'item_16']"
1063,2,50,ADD,"['item_30', 'item_21', 'item_20', 'item_47', 'item_12', 'item_16', 'item_13', 'item_22', 'item_38', 'item_45']","['item_16', 'item_22', 'item_40', 'item_38', 'item_5', 'item_19', 'item_14', 'item_25', 'item_47', 'item_46']","['item_21', 'item_30', 'item_20', 'item_12', 'item_16', 'item_47', 'item_13', 'item_22', 'item_45', 'item_38']"
1064,2,50,APP,"['item_26', 'item_21', 'item_45', 'item_40', 'item_38', 'item_35', 'item_27', 'item_50', 'item_9', 'item_43']","['item_30', 'item_14', 'item_26', 'item_27', 'item_5', 'item_9', 'item_21', 'item_38', 'item_48', 'item_40']","['item_21', 'item_26', 'item_27', 'item_35', 'item_3', 'item_5', 'item_7', 'item_9', 'item_10', 'item_14']"
1065,4,50,ADD,"['item_32', 'item_35', 'item_49', 'item_33', 'item_19', 'item_36', 'item_23', 'item_42', 'item_17', 'item_37']","['item_4', 'item_5', 'item_7', 'item_9', 'item_10', 'item_13', 'item_16', 'item_17', 'item_22', 'item_35']","['item_17', 'item_4', 'item_7', 'item_16', 'item_20', 'item_19', 'item_22', 'item_24', 'item_33', 'item_41']"
1066,4,50,MPL,"['item_1', 'item_23', 'item_44', 'item_38', 'item_37', 'item_31', 'item_47', 'item_29', 'item_49', 'item_50']","['item_38', 'item_40', 'item_15', 'item_26', 'item_49', 'item_37', 'item_48', 'item_31', 'item_44', 'item_47']","['item_1', 'item_8', 'item_12', 'item_15', 'item_16', 'item_17', 'item_19', 'item_21', 'item_23', 'item_24']"
1067,8,50,MPL,"['item_23', 'item_22', 'item_39', 'item_34', 'item_33', 'item_4', 'item_31', 'item_40', 'item_28', 'item_27']","['item_33', 'item_45', 'item_40', 'item_31', 'item_39', 'item_48', 'item_37', 'item_46', 'item_41', 'item_49']","['item_3', 'item_5', 'item_6', 'item_7', 'item_8', 'item_9', 'item_15', 'item_17', 'item_23', 'item_26']"
1068,2,50,MPL,"['item_1', 'item_17', 'item_29', 'item_39', 'item_23', 'item_41', 'item_18', 'item_3', 'item_45', 'item_46']","['item_23', 'item_10', 'item_7', 'item_39', 'item_46', 'item_28', 'item_41', 'item_33', 'item_29', 'item_45']","['item_1', 'item_3', 'item_7', 'item_8', 'item_17', 'item_18', 'item_23', 'item_29', 'item_39', 'item_41']"
1069,8,50,APP,"['item_43', 'item_14', 'item_3', 'item_48', 'item_5', 'item_7', 'item_1', 'item_36', 'item_35', 'item_29']","['item_35', 'item_42', 'item_43', 'item_48', 'item_1', 'item_9', 'item_30', 'item_36', 'item_7', 'item_3']","['item_5', 'item_6', 'item_7', 'item_8', 'item_30', 'item_35', 'item_36', 'item_38', 'item_4', 'item_26']"
1070,2,50,ADD,"['item_29', 'item_47', 'item_44', 'item_50', 'item_3', 'item_14', 'item_12', 'item_18', 'item_41', 'item_35']","['item_6', 'item_12', 'item_30', 'item_49', 'item_5', 'item_27', 'item_48', 'item_17', 'item_47', 'item_14']","['item_29', 'item_47', 'item_14', 'item_3', 'item_12', 'item_18', 'item_26', 'item_30', 'item_35', 'item_41']"
1071,8,50,ADD,"['item_18', 'item_27', 'item_16', 'item_21', 'item_17', 'item_19', 'item_30', 'item_4', 'item_32', 'item_29']","['item_30', 'item_31', 'item_32', 'item_35', 'item_40', 'item_41', 'item_42', 'item_47', 'item_48', 'item_49']","['item_27', 'item_17', 'item_21', 'item_22', 'item_28', 'item_29', 'item_36', 'item_47', 'item_48', 'item_43']"
1072,2,50,ADD,"['item_46', 'item_7', 'item_41', 'item_33', 'item_43', 'item_1', 'item_17', 'item_30', 'item_36', 'item_10']","['item_7', 'item_10', 'item_33', 'item_40', 'item_31', 'item_49', 'item_50', 'item_32', 'item_48', 'item_47']","['item_46', 'item_7', 'item_33', 'item_41', 'item_43', 'item_1', 'item_17', 'item_30', 'item_10', 'item_36']"
1073,2,50,ADD,"['item_25', 'item_49', 'item_11', 'item_42', 'item_2', 'item_33', 'item_34', 'item_47', 'item_36', 'item_16']","['item_2', 'item_11', 'item_9', 'item_7', 'item_34', 'item_35', 'item_42', 'item_38', 'item_49', 'item_47']","['item_25', 'item_49', 'item_11', 'item_42', 'item_2', 'item_33', 'item_16', 'item_34', 'item_36', 'item_47']"
1074,2,50,ADD,"['item_35', 'item_17', 'item_11', 'item_15', 'item_9', 'item_42', 'item_33', 'item_30', 'item_26', 'item_2']","['item_17', 'item_19', 'item_5', 'item_30', 'item_42', 'item_16', 'item_38', 'item_33', 'item_48', 'item_49']","['item_17', 'item_35', 'item_11', 'item_15', 'item_26', 'item_30', 'item_33', 'item_9', 'item_42', 'item_2']"
1075,2,50,ADD,"['item_2', 'item_28', 'item_37', 'item_20', 'item_1', 'item_41', 'item_44', 'item_38', 'item_6', 'item_27']","['item_2', 'item_6', 'item_10', 'item_14', 'item_18', 'item_20', 'item_24', 'item_27', 'item_38', 'item_48']","['item_2', 'item_28', 'item_20', 'item_37', 'item_41', 'item_44', 'item_38', 'item_1', 'item_6', 'item_27']"
1077,8,50,LMS,"['item_9', 'item_17', 'item_45', 'item_42', 'item_40', 'item_21', 'item_30', 'item_4', 'item_2', 'item_50']","['item_30', 'item_42', 'item_45', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50', 'item_31', 'item_32']","['item_4', 'item_5', 'item_25', 'item_1', 'item_10', 'item_15', 'item_20', 'item_48', 'item_3', 'item_30']"
1078,4,50,LMS,"['item_13', 'item_5', 'item_48', 'item_22', 'item_16', 'item_36', 'item_7', 'item_50', 'item_23', 'item_4']","['item_5', 'item_49', 'item_22', 'item_36', 'item_19', 'item_38', 'item_47', 'item_32', 'item_40', 'item_46']","['item_5', 'item_13', 'item_16', 'item_23', 'item_7', 'item_25', 'item_4', 'item_9', 'item_11', 'item_22']"
1079,2,50,MPL,"['item_9', 'item_4', 'item_12', 'item_13', 'item_39', 'item_31', 'item_19', 'item_28', 'item_49', 'item_21']","['item_28', 'item_31', 'item_5', 'item_49', 'item_23', 'item_21', 'item_7', 'item_30', 'item_35', 'item_22']","['item_4', 'item_9', 'item_12', 'item_13', 'item_19', 'item_21', 'item_22', 'item_23', 'item_28', 'item_31']"
1080,4,50,LMS,"['item_21', 'item_2', 'item_45', 'item_37', 'item_30', 'item_39', 'item_28', 'item_38', 'item_49', 'item_10']","['item_2', 'item_4', 'item_9', 'item_10', 'item_11', 'item_14', 'item_15', 'item_17', 'item_23', 'item_29']","['item_2', 'item_20', 'item_25', 'item_28', 'item_33', 'item_36', 'item_41', 'item_44', 'item_49', 'item_19']"
1083,2,50,APP,"['item_45', 'item_22', 'item_23', 'item_25', 'item_2', 'item_30', 'item_20', 'item_11', 'item_26', 'item_43']","['item_11', 'item_30', 'item_22', 'item_4', 'item_5', 'item_6', 'item_7', 'item_17', 'item_34', 'item_45']","['item_2', 'item_11', 'item_20', 'item_22', 'item_23', 'item_25', 'item_30', 'item_3', 'item_4', 'item_6']"
1085,8,50,ADD,"['item_8', 'item_7', 'item_4', 'item_38', 'item_27', 'item_25', 'item_10', 'item_45', 'item_16', 'item_30']","['item_40', 'item_38', 'item_41', 'item_42', 'item_36', 'item_37', 'item_46', 'item_35', 'item_49', 'item_48']","['item_45', 'item_38', 'item_27', 'item_30', 'item_40', 'item_41', 'item_32', 'item_26', 'item_29', 'item_28']"
1086,4,50,ADD,"['item_19', 'item_14', 'item_35', 'item_31', 'item_10', 'item_36', 'item_26', 'item_38', 'item_30', 'item_34']","['item_48', 'item_49', 'item_31', 'item_20', 'item_45', 'item_46', 'item_37', 'item_38', 'item_44', 'item_19']","['item_19', 'item_14', 'item_28', 'item_26', 'item_31', 'item_38', 'item_13', 'item_17', 'item_36', 'item_42']"
1087,2,50,LMS,"['item_28', 'item_37', 'item_17', 'item_50', 'item_20', 'item_43', 'item_42', 'item_21', 'item_23', 'item_26']","['item_10', 'item_7', 'item_4', 'item_6', 'item_5', 'item_3', 'item_9', 'item_8', 'item_2', 'item_41']","['item_28', 'item_17', 'item_20', 'item_37', 'item_10', 'item_21', 'item_23', 'item_26', 'item_4', 'item_5']"
1088,4,50,ADD,"['item_39', 'item_19', 'item_5', 'item_43', 'item_38', 'item_13', 'item_10', 'item_40', 'item_27', 'item_29']","['item_5', 'item_10', 'item_8', 'item_27', 'item_39', 'item_43', 'item_19', 'item_46', 'item_38', 'item_1']","['item_5', 'item_13', 'item_10', 'item_23', 'item_30', 'item_24', 'item_42', 'item_17', 'item_22', 'item_37']"
1089,8,50,ADD,"['item_10', 'item_17', 'item_48', 'item_26', 'item_24', 'item_19', 'item_18', 'item_47', 'item_31', 'item_32']","['item_38', 'item_40', 'item_41', 'item_42', 'item_47', 'item_48', 'item_49', 'item_50', 'item_36', 'item_31']","['item_26', 'item_43', 'item_31', 'item_48', 'item_32', 'item_49', 'item_38', 'item_39', 'item_27', 'item_35']"
1090,2,50,APP,"['item_47', 'item_3', 'item_36', 'item_19', 'item_34', 'item_12', 'item_42', 'item_24', 'item_44', 'item_2']","['item_3', 'item_10', 'item_6', 'item_7', 'item_5', 'item_4', 'item_9', 'item_2', 'item_18', 'item_17']","['item_3', 'item_12', 'item_19', 'item_34', 'item_36', 'item_2', 'item_4', 'item_5', 'item_6', 'item_7']"
1091,2,50,MPL,"['item_39', 'item_4', 'item_6', 'item_31', 'item_30', 'item_48', 'item_42', 'item_47', 'item_46', 'item_26']","['item_30', 'item_10', 'item_49', 'item_50', 'item_27', 'item_48', 'item_31', 'item_32', 'item_38', 'item_47']","['item_4', 'item_30', 'item_31', 'item_39', 'item_46', 'item_47', 'item_6', 'item_42', 'item_18', 'item_11']"
1092,2,50,APP,"['item_26', 'item_15', 'item_30', 'item_5', 'item_37', 'item_41', 'item_12', 'item_32', 'item_33', 'item_34']","['item_5', 'item_12', 'item_30', 'item_41', 'item_37', 'item_33', 'item_48', 'item_26', 'item_38', 'item_42']","['item_5', 'item_12', 'item_15', 'item_26', 'item_30', 'item_4', 'item_7', 'item_8', 'item_9', 'item_13']"
